datetime,headline,url,sentiment
2025-08-12 09:00:00,Is SoundHound AI a Lucrative Bet on Long-Term Potential on Voice AI?,https://finviz.com/news/136793/is-soundhound-ai-a-lucrative-bet-on-long-term-potential-on-voice-ai,Positive
2025-08-12 07:00:00,"Sangoma Leverages AWS to Deliver Flexible, Secure UCaaS and Contact Center Services",https://finance.yahoo.com/news/sangoma-leverages-aws-deliver-flexible-110000870.html,Positive
2025-08-12 06:11:00,Big Tech capex dwarfs the rest of the economy - but they're still producing cash,https://www.marketwatch.com/livecoverage/stock-market-today-dow-s-p-500-and-nasdaq-set-for-tepid-rise-as-cpi-report-looms-intel-shares-climb/card/big-tech-capex-dwarfs-the-rest-of-the-economy-but-they-re-still-producing-cash-5AcEAIIMSWH7jj69Q5Ua?mod=mw_FV,Neutral
2025-08-12 06:00:00,Media musical chairs are reshaping the sports landscape,https://finance.yahoo.com/news/media-musical-chairs-are-reshaping-the-sports-landscape-100021607.html,Neutral
2025-08-12 05:40:00,AST SpaceMobile Stock Soars After Earnings. Its Challenge to Musk's SpaceX Is Shaping Up.,https://www.barrons.com/articles/ast-spacemobile-earnings-stock-price-musk-spacex-4ba1cc44?mod=bar_FV,Negative
2025-08-12 02:50:00,Norways $1.9 Trillion Fund Has Best Quarter Since 2023,https://finance.yahoo.com/news/norway-1-9-trillion-fund-065008126.html,Positive
2025-08-11 22:01:00,Dr. Bronner's Boosts Marketplace Revenue by 55% with Pattern,https://finance.yahoo.com/news/dr-bronners-boosts-marketplace-revenue-020100074.html,Positive
2025-08-11 21:00:00,Big Tech Pledged Billions for New Housing. The Results Arent Living Up to the Hype.,https://finance.yahoo.com/m/4defd20c-6d14-34e6-8850-17c7b30749ba/big-tech-pledged-billions-for.html,Neutral
2025-08-11 20:23:00,The Biggest Mistake Investors Make When Buying Amazon Stock,https://finviz.com/news/135927/the-biggest-mistake-investors-make-when-buying-amazon-stock,Negative
2025-08-11 20:02:00,"Prediction: This Unstoppable Stock Will Join Nvidia, Microsoft, and Apple in the $3 Trillion Club Before 2028",https://finviz.com/news/135897/prediction-this-unstoppable-stock-will-join-nvidia-microsoft-and-apple-in-the-3-trillion-club-before-2028,Neutral
2025-08-11 17:48:00,"Jeff Bezos' Blue Origin Now Accepts Bitcoin, Ethereum and Solana for Spaceflights",https://finance.yahoo.com/m/e4dde76b-b55f-3438-a5d5-58e9c8ad8b35/jeff-bezos%27-blue-origin-now.html,Neutral
2025-08-11 17:31:00,"Jeff Bezos Once Said Great Leaders Need More Sleep, Not More Hours  Amazon Founder Then Explained His Point Using This Warren Buffett Rule",https://finance.yahoo.com/news/jeff-bezos-once-said-great-213113946.html,Neutral
2025-08-11 16:16:00,Circle Internet Stock Is Going Gangbusters. Earnings Are Its Next Test.,https://www.barrons.com/articles/circle-internet-stock-price-earnings-3c0c8d46?mod=bar_FV,Neutral
2025-08-11 16:01:00,Plug Power Second Quarter 2025 Highlights,https://finance.yahoo.com/news/plug-power-second-quarter-2025-200100505.html,Positive
2025-08-11 14:48:00,Jeff Bezos' space tech company makes surprising Bitcoin bet,https://finance.yahoo.com/m/989dd24f-8960-3145-87b9-dd600eaa0873/jeff-bezos%27-space-tech.html,Neutral
2025-08-11 14:24:00,"Affirm Stock Revisits This Place As 'Buy Now, Pay Later' Delights Shoppers",https://finance.yahoo.com/m/46099b18-4745-30d1-9c07-076213410340/affirm-stock-revisits-this.html,Neutral
2025-08-11 14:16:00,4 Stocks That May Get a Big Earnings Bump This Week,https://finviz.com/news/135588/4-stocks-that-may-get-a-big-earnings-bump-this-week,Positive
2025-08-11 13:28:00,New Fospha Research: Brands Only Measuring Web Miss What's Causing 42% Of Their Sales,https://finance.yahoo.com/news/fospha-research-brands-only-measuring-172800184.html,Negative
2025-08-11 13:09:00,"Post-Earnings, How Does D-Wave Stack Up Against Quantum Rivals?",https://finviz.com/news/135499/post-earnings-how-does-d-wave-stack-up-against-quantum-rivals,Neutral
2025-08-11 12:51:00,Amazon's Starlink Competitor Tops 100 Satellites. What Project Kuiper Means For Amazon Stock.,https://www.investors.com/news/technology/amazon-stock-project-kuiper-spacex-starlink?mod=IBD_FV,Neutral
2025-08-11 12:21:00,"UPS closing operations in Texas, North Carolina as downsizing spreads",https://finance.yahoo.com/news/ups-closing-operations-texas-north-162149398.html,Neutral
2025-08-11 12:03:00,Goldman Sachs revamps Nvidia stock price target ahead of earnings,https://finance.yahoo.com/m/d1ce1bac-c105-3271-9929-a78bfaa487df/goldman-sachs-revamps-nvidia.html,Positive
2025-08-11 10:37:00,SK hynix Sees HBM Growing 30% Annually,https://finance.yahoo.com/news/sk-hynix-sees-hbm-growing-143742069.html,Positive
2025-08-11 10:36:00,"Ford's new line of affordable vehicles to start at about $30,000",https://finance.yahoo.com/news/fords-line-affordable-vehicles-start-143643611.html,Neutral
2025-08-11 10:30:00,BC-Most Active Stocks,https://finance.yahoo.com/news/bc-most-active-stocks-143017616.html,Neutral
2025-08-11 10:00:00,Tariffs Cost U.S. Consumers Approximately $12.2B Each Month; Averaging $47 More Per Adult,https://finance.yahoo.com/news/tariffs-cost-u-consumers-approximately-140000659.html,Neutral
2025-08-11 09:17:00,Is Wall Street Bullish or Bearish on Amazon.com Stock?,https://finance.yahoo.com/m/bc2d6d35-ecf3-3849-8743-0a6290017831/is-wall-street-bullish-or.html,Positive
2025-08-11 08:00:00,"Amazon.com, Inc. (NASDAQ:AMZN): GitLab Announces That It Signed a 3-year SCA with AWS",https://finviz.com/news/134831/amazoncom-inc-nasdaq-amzn-gitlab-announces-that-it-signed-a-3-year-sca-with-aws,Neutral
2025-08-11 07:47:00,AMZN: Amazon Pours Millions Into Quantum Computing With Bold IonQ Bet,https://finance.yahoo.com/news/amzn-amazon-pours-millions-quantum-114739594.html,Neutral
2025-08-11 06:00:00,2 Soaring Growth Stocks to Buy and Hold Forever,https://finviz.com/news/134681/2-soaring-growth-stocks-to-buy-and-hold-forever,Positive
2025-08-11 05:30:00,Stagflation Playbook for S&P 500 Gets Fresh Look Before CPI Data,https://finance.yahoo.com/news/stagflation-playbook-p-500-gets-093000984.html,Neutral
2025-08-10 21:47:00,Amazon Stock Slips 10%: Here's Why It Can Still Finish 2025 With a Market Cap of $3 Trillion,https://finviz.com/news/134570/amazon-stock-slips-10-heres-why-it-can-still-finish-2025-with-a-market-cap-of-3-trillion,Neutral
2025-08-10 21:02:00,The Trade Desk Stock Just Plunged 39%. Buying Opportunity or Broken Thesis?,https://finviz.com/news/134563/the-trade-desk-stock-just-plunged-39-buying-opportunity-or-broken-thesis,Positive
2025-08-10 19:30:00,"Here Are My Top ""Magnificent Seven"" Stocks to Buy Now",https://finviz.com/news/134559/here-are-my-top-magnificent-seven-stocks-to-buy-now,Neutral
2025-08-10 18:32:00,Could Buying UPS Stock Today Set You Up for Life?,https://finviz.com/news/134554/could-buying-ups-stock-today-set-you-up-for-life,Neutral
2025-08-10 18:04:00,Exclusive-SK Hynix expects AI memory market to grow 30% a year to 2030,https://finance.yahoo.com/news/exclusive-sk-hynix-expects-ai-220439976.html,Positive
2025-08-10 17:10:00,"Jeff Bezos Once Said Great Leaders Need More Sleep, Not More Hours  Amazon Founder Then Explained His Point Using This Warren Buffett Rule",https://finance.yahoo.com/news/jeff-bezos-once-said-great-211012258.html,Neutral
2025-08-10 15:36:00,Bringing AI To Fashion: These Startups Are Changing How We Approach Personal Style And Cutting Costs For Retailers,https://finance.yahoo.com/news/bringing-ai-fashion-startups-changing-193600901.html,Neutral
2025-08-10 14:59:00,The computer science dream has become a nightmare,https://finance.yahoo.com/news/computer-science-dream-become-nightmare-185942789.html,Neutral
2025-08-10 11:55:00,Mega-cap tech companies lead the markets higher,https://finance.yahoo.com/news/mega-cap-tech-companies-lead-the-markets-higher-155532476.html,Positive
2025-08-10 11:31:00,"Work-Life Balance Is Out, Hardcore Culture Is In: How Experts Suggest You Adjust To The New Era Of Work",https://finance.yahoo.com/news/life-balance-hardcore-culture-experts-153118365.html,Neutral
2025-08-10 09:30:00,2 Stocks Down 12% and 62% to Buy Right Now,https://finviz.com/news/134538/2-stocks-down-12-and-62-to-buy-right-now,Negative
2025-08-10 05:51:00,Thinking of Buying Amazon Stock? Here's 1 Green Flag and 1 Red Flag.,https://finviz.com/news/134520/thinking-of-buying-amazon-stock-heres-1-green-flag-and-1-red-flag,Neutral
2025-08-10 03:12:00,This AI Stock Just Sank 10% but Could Be Worth More Than Nvidia and Palantir Combined in 2030,https://finviz.com/news/134483/this-ai-stock-just-sank-10-but-could-be-worth-more-than-nvidia-and-palantir-combined-in-2030,Neutral
2025-08-09 10:44:00,UPS extends buyout offer deadline after low driver interest,https://finance.yahoo.com/news/ups-extends-buyout-offer-deadline-144450112.html,Neutral
2025-08-09 09:05:00,"Microsoft, Apple, Amazon, and Meta Just Gave Nvidia Investors Great News",https://finviz.com/news/134324/microsoft-apple-amazon-and-meta-just-gave-nvidia-investors-great-news,Positive
2025-08-09 09:00:00,Traders Are Fleeing Stocks Feared to Be Under Threat From AI,https://finance.yahoo.com/news/traders-fleeing-stocks-feared-under-130001182.html,Negative
2025-08-09 08:00:00,3 Growth Stocks Down 8% to 77% to Buy in August,https://finviz.com/news/134316/3-growth-stocks-down-8-to-77-to-buy-in-august,Negative
2025-08-09 07:30:00,"Want $1 Million In Retirement? Invest $250,000 in These 3 Stocks and Wait a Decade.",https://finviz.com/news/134314/want-1-million-in-retirement-invest-250000-in-these-3-stocks-and-wait-a-decade,Neutral
2025-08-09 07:00:00,MarketBeat Week in Review - 08/04 - 08/08,https://finviz.com/news/134306/marketbeat-week-in-review-0804-0808,Neutral
2025-08-09 05:45:00,"The Best Stocks to Invest $50,000 in Right Now",https://finviz.com/news/134297/the-best-stocks-to-invest-50000-in-right-now,Positive
2025-08-09 04:00:00,"Forget the ""Magnificent Seven."" It's Time to Start Talking About the ""Ten Titans.""",https://finviz.com/news/134276/forget-the-magnificent-seven-its-time-to-start-talking-about-the-ten-titans,Neutral
2025-08-09 02:00:00,What Amazon's Latest Earnings Mean for Long-Term Investors,https://finviz.com/news/134272/what-amazons-latest-earnings-mean-for-long-term-investors,Neutral
2025-08-08 23:51:00,"Jim Cramer on Amazon: ""If it Wants to Play Catch-Up, it Will Simply Spend More Money""",https://finviz.com/news/134255/jim-cramer-on-amazon-if-it-wants-to-play-catch-up-it-will-simply-spend-more-money,Neutral
2025-08-08 20:21:00,"These Were the 5 Biggest Companies in 2010, and Here Are the 5 Biggest Companies Now",https://finviz.com/news/134229/these-were-the-5-biggest-companies-in-2010-and-here-are-the-5-biggest-companies-now,Neutral
2025-08-08 19:43:00,"Ad Tech Company Trade Desk Downgraded as Amazon, AI Reshape Digital Market",https://finance.yahoo.com/m/7cc9712f-095f-3294-9942-49c6b78788fd/ad-tech-company-trade-desk.html,Neutral
2025-08-08 19:24:00,"Inflation Is Rising, Growth Is Slowing, Stocks Are Bubbly. What Could Go Wrong?",https://www.barrons.com/articles/more-inflation-less-growth-and-bubbly-stocks-trouble-ahead-a17b5f8e?mod=bar_FV,Negative
2025-08-08 18:17:00,Metas $29 Billion Deal Marks Key Moment for Private Credit,https://finance.yahoo.com/news/meta-29-billion-deal-marks-191831732.html,Neutral
2025-08-08 17:35:00,"AWS CEO on revenue growth, AI advantages and partnership with Nvidia",https://www.youtube.com/watch?v=kSyzDGgOOWU,Positive
2025-08-08 17:25:00,Is Apple Stock a Buy After Appeasing President Trump?,https://finviz.com/news/134193/is-apple-stock-a-buy-after-appeasing-president-trump,Positive
2025-08-08 17:00:00,"The list of major companies laying off staff this year includes Nextdoor, Intel, Scale AI, Morgan Stanley, and more",https://finance.yahoo.com/m/f8f81034-6b2a-38d5-9383-76ff55b6955f/the-list-of-major-companies.html,Neutral
2025-08-08 17:00:00,3 No-Brainer Artificial Intelligence (AI) Stocks to Buy Now and Hold Forever,https://finviz.com/news/134179/3-no-brainer-artificial-intelligence-ai-stocks-to-buy-now-and-hold-forever,Neutral
2025-08-08 16:02:00,"Trade Desk Stock Plunges On Small Revenue Beat, Rising Amazon Competition",https://finance.yahoo.com/m/1e9c2442-fcee-35a2-9baf-c1d75b867cba/trade-desk-stock-plunges-on.html,Negative
2025-08-08 15:49:00,"Amazon.com, Inc. (AMZN) Needs To Open Its Wallet To NVIDIA, Says Jim Cramer",https://finviz.com/news/134133/amazoncom-inc-amzn-needs-to-open-its-wallet-to-nvidia-says-jim-cramer,Neutral
