datetime,headline,url,sentiment
2025-08-06 08:01:00,"How Chevron, Agree Realty, And Essential Utilities Can Put Cash In Your Pocket",https://finance.yahoo.com/news/chevron-agree-realty-essential-utilities-120103521.html,Neutral
2025-08-06 07:57:00,Shell Q2 Earnings Beat Even as Production & Oil Prices Fall,https://finviz.com/news/129771/shell-q2-earnings-beat-even-as-production-oil-prices-fall,Positive
2025-08-06 07:18:00,Hess Midstream announces $100m repurchase of class B and class A shares,https://finance.yahoo.com/m/44f860c4-f07e-39f1-af56-007ceca6ca37/hess-midstream-announces.html,Neutral
2025-08-06 07:10:00,Chevron and Valero plan to restart Venezuelan crude supplies to US refineries,https://finance.yahoo.com/m/4dd0cd27-e208-3d73-bd1e-50de6c076676/chevron-and-valero-plan-to.html,Neutral
2025-08-06 06:00:00,Should You Buy the 3 Highest-Paying Dividend Stocks in the Dow Jones?,https://finviz.com/news/129408/should-you-buy-the-3-highest-paying-dividend-stocks-in-the-dow-jones,Positive
2025-08-05 23:39:00,Morgan Stanley Rates Chevron (CVX) Overweight After Hess Deal,https://finviz.com/news/129303/morgan-stanley-rates-chevron-cvx-overweight-after-hess-deal,Positive
2025-08-05 16:10:00,Will Paramount Leave the S&P 500 After Skydance Deal? Heres What to Know.,https://finance.yahoo.com/m/683c2034-6b86-33e5-9197-2786537aad15/will-paramount-leave-the-s%26p.html,Neutral
2025-08-05 14:03:00,"Paramount Could Leave S&P 500 After Deal. Robinhood, AppLovin Might Replace It.",https://www.barrons.com/articles/s-p-500-paramount-robinhood-applovin-index-4564987e?mod=bar_FV,Neutral
2025-08-05 13:41:00,3 Energy Stocks I'm Eyeing in 2025,https://finviz.com/news/128665/3-energy-stocks-im-eyeing-in-2025,Neutral
2025-08-05 12:49:00,BP Plans Sweeping Business Review as It Vows to Do Better,https://finance.yahoo.com/news/bp-chair-review-business-pressure-062557512.html,Neutral
2025-08-05 11:00:00,Oil Drops as Markets Digest OPEC+ Supply Decision,https://finance.yahoo.com/news/oil-drops-markets-digest-opec-150000553.html,Negative
2025-08-05 10:12:00,ConocoPhillips' Q2 Earnings on Deck: Remain Invested in the Stock?,https://finviz.com/news/128385/conocophillips-q2-earnings-on-deck-remain-invested-in-the-stock,Neutral
2025-08-05 09:00:00,Chevron Corporation (CVX) is Attracting Investor Attention: Here is What You Should Know,https://finviz.com/news/128119/chevron-corporation-cvx-is-attracting-investor-attention-here-is-what-you-should-know,Neutral
2025-08-05 08:40:00,Hess Midstream Announces $100MM Share Repurchase,https://finance.yahoo.com/news/hess-midstream-announces-100mm-share-124000511.html,Neutral
2025-08-05 08:00:00,Hess Midstream LP Announces Signing of Accretive $100 Million Repurchase From Sponsor and the Public,https://finance.yahoo.com/news/hess-midstream-lp-announces-signing-120000209.html,Neutral
2025-08-05 07:10:00,A Major Shake-Up Is Coming to Berkshire Hathaway This Year. Here's Why I'm Still All In on the Stock,https://finviz.com/news/127722/a-major-shake-up-is-coming-to-berkshire-hathaway-this-year-heres-why-im-still-all-in-on-the-stock,Neutral
2025-08-05 04:15:00,Chevron Is Becoming a Cash-Gushing Juggernaut,https://finviz.com/news/127497/chevron-is-becoming-a-cash-gushing-juggernaut,Neutral
2025-08-05 03:15:00,Syncron Appoints Risa Sparks as New Chief Financial Officer,https://finance.yahoo.com/news/syncron-appoints-risa-sparks-chief-071500943.html,Neutral
2025-08-04 16:35:00,Stock Market Today: Dow Rallies; Palantir Surges; Trump Says This On Sydney Sweeney Ad As American Eagle Soars,https://finance.yahoo.com/m/510a66c2-a7a2-3f6a-a050-85ddce9c69e8/stock-market-today%3A-dow.html,Positive
2025-08-04 11:14:00,HES acquisition removes a key overhang for Chevron: analyst,https://finance.yahoo.com/news/hes-acquisition-removes-key-overhang-151415834.html,Negative
2025-08-04 10:01:00,Strongest Q2 Production Yet: Continue to Hold ExxonMobil Stock,https://finviz.com/news/126592/strongest-q2-production-yet-continue-to-hold-exxonmobil-stock,Positive
2025-08-04 09:35:00,"Coinbase downgraded, Spotify upgraded: Wall Street's top analyst calls",https://finance.yahoo.com/news/coinbase-downgraded-spotify-upgraded-wall-133503212.html,Negative
2025-08-04 07:06:00,Venezuela's oil exports fell in July as partners awaited US authorizations,https://finance.yahoo.com/news/venezuelas-oil-exports-fell-july-110641765.html,Negative
2025-08-03 09:00:00,Chevron's Q2 Free Cash Flow Rises - CVX Stock Looks Cheap,https://finance.yahoo.com/m/5b382eb4-119f-3a09-91dd-d9a61cd4d968/chevron%27s-q2-free-cash-flow.html,Positive
2025-08-03 05:30:00,It's a Scorching Hot Summer for Deals on Wall Street. Vacation Can Wait.,https://www.wsj.com/business/deals/its-a-scorching-hot-summer-for-deals-on-wall-street-vacation-can-wait-38c8e3c0?mod=wsj_FV,Neutral
2025-08-03 03:23:00,2 Warren Buffett Stocks to Buy Hand Over Fist in August,https://finviz.com/news/125588/2-warren-buffett-stocks-to-buy-hand-over-fist-in-august,Neutral
2025-08-03 00:01:00,"Stocks get hit as economic clouds, tariffs gathered-but history suggests it's too soon to panic",https://www.marketwatch.com/story/stocks-get-hit-as-economic-clouds-tariffs-gatheredbut-history-suggests-its-too-soon-to-panic-3b0e0106?mod=mw_FV,Negative
2025-08-02 05:41:00,3 Dividend Champion Stocks I'm Watching in 2025,https://finviz.com/news/125398/3-dividend-champion-stocks-im-watching-in-2025,Neutral
2025-08-02 04:16:00,1 Top Dividend ETF I Can't Wait to Buy More of in August,https://finviz.com/news/125371/1-top-dividend-etf-i-cant-wait-to-buy-more-of-in-august,Neutral
2025-08-02 03:14:00,Chevron Corp (CVX) Q2 2025 Earnings Call Highlights: Strategic Moves and Record Production ...,https://finance.yahoo.com/news/chevron-corp-cvx-q2-2025-071415326.html,Positive
2025-08-01 21:00:00,"The Leaner, Meaner Chevron Is Ready to Fight",https://www.wsj.com/business/energy-oil/chevron-leadership-mean-strategy-598f5c84?mod=wsj_FV,Positive
2025-08-01 20:07:00,Chevron CEO: U.S. energy production is up 60% over the past few years,https://www.youtube.com/shorts/6bR80vrhlas,Positive
2025-08-01 17:08:00,Stocks Sink as Bonds Jump on Deepening Jobs Cracks: Markets Wrap,https://finance.yahoo.com/news/asian-stocks-decline-tariffs-dollar-015758217.html,Negative
2025-08-01 16:06:00,"Chevron, Exxon Report Earnings; Rival Supermajors Are Now Allies With Project Cooperation",https://finance.yahoo.com/m/ab002d8d-cb87-3b10-88b1-46800574d1b4/chevron%2C-exxon-report.html,Neutral
2025-08-01 15:57:00,"Forced frenemies, Exxon and Chevron take diverging paths as leaders of the booming Permian",https://finance.yahoo.com/news/forced-frenemies-exxon-chevron-diverging-195742008.html,Positive
2025-08-01 15:04:00,Oil Sinks as Slew of Weak US Economic Data Revives Demand Fears,https://finance.yahoo.com/news/oil-heads-weekly-gain-traders-045420462.html,Negative
2025-08-01 13:56:00,"Exxon, Chevron turn page on legal fight as profits slip",https://finance.yahoo.com/news/exxon-chevron-turn-page-legal-175622974.html,Negative
2025-08-01 12:39:00,"Exxon, Chevron top Q2 estimates: Key takeaways",https://finance.yahoo.com/video/exxon-chevron-top-q2-estimates-163950504.html,Neutral
2025-08-01 12:05:00,Exxon Mobil CEO Darren Woods on Chevron/Hess deal,https://www.youtube.com/shorts/xQeaFIAFhMA,Neutral
2025-08-01 12:00:00,Oil Falls Below $70 as Sentiment Sours,https://finance.yahoo.com/news/oil-falls-below-70-sentiment-160000498.html,Negative
2025-08-01 11:50:00,Analyst Report: Chevron Corporation,https://finance.yahoo.com/m/45602449-98ba-386d-a266-66f80ae6906e/analyst-report%3A-chevron.html,Neutral
2025-08-01 11:43:00,"ExxonMobil, Chevron Profits Slump on Falling Oil Prices",https://finance.yahoo.com/m/58a57637-64ec-3601-9c0e-1ea9975d4d80/exxonmobil%2C-chevron-profits.html,Negative
2025-08-01 11:10:00,Nonfarm Payrolls Come in SIgnificantly Below Expectations,https://finviz.com/news/124898/nonfarm-payrolls-come-in-significantly-below-expectations,Negative
2025-08-01 11:05:00,Chevron chairman & CEO Mike Wirth: We will be investing to continue to grow production,https://www.youtube.com/watch?v=bye__9Y5LXQ,Neutral
2025-08-01 10:46:00,"Jobs Shrink in the Summer of '25, Pre-Markets Lower",https://finviz.com/news/124882/jobs-shrink-in-the-summer-of-25-pre-markets-lower,Negative
2025-08-01 10:37:00,Chevron Stock Rises After Earnings. These Concerns Remain.,https://finance.yahoo.com/m/8e81c070-1d0a-3834-b76e-4e132a8cbff7/chevron-stock-rises-after.html,Negative
2025-08-01 10:28:00,Wells Fargo and Scotiabank Raise Price Target on Chevron Corporation (CVX),https://finviz.com/news/124655/wells-fargo-and-scotiabank-raise-price-target-on-chevron-corporation-cvx,Positive
2025-08-01 09:46:00,"Coinbase, ExxonMobil & Chevron, Moderna: Trending Tickers",https://finance.yahoo.com/video/coinbase-exxonmobil-chevron-moderna-trending-134600313.html,Neutral
2025-08-01 09:19:00,Chevron Q2 Earnings Beat Estimates as Production Hits Record,https://finviz.com/news/124647/chevron-q2-earnings-beat-estimates-as-production-hits-record,Positive
2025-08-01 09:00:00,Chevron Tops Profit Estimates on Record-High Oil and Gas Output,https://finance.yahoo.com/news/chevron-tops-profit-estimates-record-130000492.html,Positive
2025-08-01 08:19:00,"Chevron Achieves Record Production, Sees Future Growth After Hess Deal",https://finance.yahoo.com/news/chevron-achieves-record-production-sees-121954413.html,Positive
2025-08-01 08:06:00,"Earnings live: Exxon, Chevron profits beat estimates, Moderna stock tumbles",https://finance.yahoo.com/news/live/earnings-live-exxon-chevron-profits-beat-estimates-moderna-stock-tumbles-120617103.html,Positive
2025-08-01 08:06:00,"Earnings live: Exxon, Chevron oil output boosts profits, Moderna stock tumbles",https://finance.yahoo.com/news/live/earnings-live-exxon-chevron-oil-output-boosts-profits-moderna-stock-tumbles-120617834.html,Positive
2025-08-01 08:06:00,"Earnings live: Exxon, Chevron oil output boosts profits, Moderna stock tumbles, Amazon sinks",https://finance.yahoo.com/news/live/earnings-live-exxon-chevron-oil-output-boosts-profits-moderna-stock-tumbles-amazon-sinks-120617054.html,Positive
2025-08-01 07:25:00,Chevron (CVX) Q2 Earnings Surpass Estimates,https://finviz.com/news/124423/chevron-cvx-q2-earnings-surpass-estimates,Positive
2025-08-01 07:04:00,Chevron profit hit by low crude oil prices and loss from Hess acquisition,https://www.youtube.com/watch?v=2ehrn9U5AJk,Negative
2025-08-01 06:57:00,Q2 profits at Exxon Mobil and Chevron dip to lowest level in 4 years on subdued energy prices,https://finance.yahoo.com/news/exxon-mobil-q2-profit-dips-105709714.html,Negative
2025-08-01 06:39:00,Chevron Stock Rises as Adjusted Earnings Top Estimates,https://finance.yahoo.com/m/8e81c070-1d0a-3834-b76e-4e132a8cbff7/chevron-stock-rises-as.html,Positive
2025-08-01 06:33:00,Exxon beats profit estimates with higher production despite weak oil prices,https://finance.yahoo.com/news/exxon-beats-profit-estimates-higher-103339845.html,Positive
2025-08-01 06:33:00,Exxon Sees M&A Possibilities as Oil Giants Post Lower Profits,https://www.wsj.com/business/energy-oil/exxon-chevron-oil-earnings-q2-2025-9d8c3bbe?mod=wsj_FV,Neutral
2025-08-01 06:33:00,"Chevron's stock gains amid record oil production, and as free cash flow more than doubles",https://www.marketwatch.com/story/chevrons-stock-gains-amid-record-oil-production-and-as-free-cash-flow-more-than-doubles-9b677e9c?mod=mw_FV,Positive
2025-08-01 06:28:00,Chevron: Q2 Earnings Snapshot,https://finance.yahoo.com/news/chevron-q2-earnings-snapshot-102821957.html,Neutral
2025-08-01 06:19:00,Chevron beats Wall Street profit estimates with record output,https://finance.yahoo.com/news/chevron-beats-wall-street-profit-101910806.html,Positive
2025-08-01 06:19:00,Chevron and Exxon Mobil head earnings for Friday,https://www.marketwatch.com/livecoverage/stock-market-today-dow-s-p-500-and-nasdaq-point-lower-as-fresh-tariffs-hit-jobs-data-looms/card/chevron-and-exxon-mobil-head-earnings-for-friday-E5wJTWMEwOjMupoqQ5nB?mod=mw_FV,Neutral
2025-08-01 06:15:00,Chevron Reports Second Quarter 2025 Results,https://www.businesswire.com/news/home/20250801028119/en,Neutral
2025-08-01 04:24:00,Global Markets Drop After Trump Moves to Raise Tariffs on Scores of Nations,https://finance.yahoo.com/m/5a31ee39-9301-37b7-be35-11427e3fb10e/global-markets-drop-after.html,Negative
2025-07-31 22:27:00,Chevron (CVX): A Defensive Retirement Dividend Stock with Energy Sector Strength,https://finviz.com/news/124081/chevron-cvx-a-defensive-retirement-dividend-stock-with-energy-sector-strength,Positive
2025-07-31 18:15:00,"Tariff deadline, jobs report, Exxon earnings: What to Watch",https://finance.yahoo.com/video/tariff-deadline-jobs-report-exxon-221500817.html,Neutral
2025-07-31 18:00:00,"Chevron, SLB Deals Signal U.S. Return to Iraqi Oilfields",https://finance.yahoo.com/news/chevron-slb-deals-signal-u-220000854.html,Neutral
2025-07-31 16:42:00,Chevron Is On a Roll Ahead of Second-Quarter Earnings,https://www.barrons.com/articles/chevron-earnings-stock-price-aaaeba98?mod=bar_FV,Neutral
